DateTime;Wind Speed;Gust;Direction;Temperature;One Hour Precipitation
17.02.21 23:53;22;;360;13;0
18.02.21 00:53;17;;340;13;0
18.02.21 01:53;17;;10;14;0
18.02.21 02:53;7;;20;14;0
18.02.21 03:53;7;;350;13;0
18.02.21 04:53;0;;0;11;0
18.02.21 05:53;6;;50;8;0
18.02.21 06:53;0;;0;8;0
18.02.21 07:53;6;;290;12;0
18.02.21 08:53;9;;120;14;0
18.02.21 09:53;9;;120;15;0
18.02.21 10:53;6;;0;17;0
18.02.21 11:53;0;;0;18;0
18.02.21 12:53;0;;0;19;0
18.02.21 13:53;20;;170;20;0
18.02.21 14:53;24;;150;19;0
18.02.21 15:53;20;;150;18;0
18.02.21 16:53;17;;170;17;0
18.02.21 17:53;13;;150;15;0
18.02.21 18:53;6;;180;14;0
18.02.21 19:53;6;;300;13;0
18.02.21 20:53;9;;360;13;0
18.02.21 21:53;9;;290;12;0
18.02.21 22:53;6;;340;11;0
18.02.21 23:53;6;;330;9;0
19.02.21 00:53;0;;0;9;0
19.02.21 01:53;0;;0;8;0
19.02.21 02:53;0;;0;7;0
19.02.21 03:53;0;;0;7;0
19.02.21 04:53;0;;0;7;0
19.02.21 05:53;0;;0;7;0
19.02.21 06:53;0;;0;7;0
19.02.21 07:53;0;;0;10;0
19.02.21 08:53;0;;0;12;0
19.02.21 09:53;0;;0;16;0
19.02.21 10:53;6;;180;18;0
19.02.21 11:53;0;;0;20;0
19.02.21 12:53;0;;0;21;0
19.02.21 13:53;9;;190;21;0
19.02.21 14:53;11;;0;22;0
19.02.21 15:53;15;;180;21;0
19.02.21 16:53;13;;180;19;0
19.02.21 17:53;7;;160;17;0
19.02.21 18:53;6;;110;17;0
19.02.21 19:53;7;;130;16;0
19.02.21 20:53;9;;100;15;0
19.02.21 21:53;6;;80;14;0
19.02.21 22:53;6;;50;12;0
19.02.21 23:53;0;;0;12;0
20.02.21 00:53;6;;350;10;0
20.02.21 01:53;6;;250;10;0
20.02.21 02:53;0;;0;10;0
20.02.21 03:53;6;;320;8;0
20.02.21 04:53;0;;0;8;0
20.02.21 05:53;0;;0;7;0
20.02.21 06:53;0;;0;7;0
20.02.21 07:53;6;;250;11;0
20.02.21 08:53;35;48;330;16;0
20.02.21 09:53;39;56;350;15;0
20.02.21 10:53;31;56;360;16;0
20.02.21 11:53;39;54;360;16;0
20.02.21 12:53;33;54;340;17;0
20.02.21 13:53;37;52;340;17;0
20.02.21 14:53;37;57;340;18;0
20.02.21 15:53;31;52;340;17;0
20.02.21 16:53;24;39;330;17;0
20.02.21 17:53;15;;340;16;0
20.02.21 18:53;20;;300;13;0
20.02.21 19:53;20;;320;13;0
20.02.21 20:53;22;;340;13;0
20.02.21 21:53;19;;320;13;0
20.02.21 22:53;17;;340;12;0
20.02.21 23:53;15;;260;12;0
21.02.21 00:53;15;;290;14;0
21.02.21 01:53;15;;330;14;0
21.02.21 02:53;19;;330;13;0
21.02.21 03:53;11;;90;14;0
21.02.21 04:53;11;;90;10;0
21.02.21 05:53;0;;0;8;0
21.02.21 06:53;0;;0;9;0
21.02.21 07:53;0;;0;11;0
21.02.21 08:53;0;;0;14;0
21.02.21 09:53;0;;0;17;0
21.02.21 10:53;7;;170;19;0
21.02.21 11:53;7;;0;21;0
21.02.21 12:53;6;;0;22;0
21.02.21 13:53;6;;270;22;0
21.02.21 14:53;17;;160;23;0
21.02.21 15:53;19;;160;21;0
21.02.21 16:53;13;;160;20;0
21.02.21 17:53;9;;190;18;0
21.02.21 18:53;6;;20;17;0
21.02.21 19:53;11;;300;16;0
21.02.21 20:53;0;;0;14;0
21.02.21 21:53;7;;330;13;0
21.02.21 22:53;0;;0;12;0
21.02.21 23:53;6;;260;12;0
22.02.21 00:53;0;;0;10;0
22.02.21 01:53;0;;0;9;0
22.02.21 02:53;0;;0;8;0
22.02.21 03:53;0;;0;8;0
22.02.21 04:53;0;;0;8;0
22.02.21 05:53;0;;0;8;0
22.02.21 06:53;0;;0;8;0
22.02.21 07:53;0;;0;12;0
22.02.21 08:53;0;;0;16;0
22.02.21 09:53;6;;90;19;0
22.02.21 10:53;7;;140;22;0
22.02.21 11:53;7;;150;24;0
22.02.21 12:53;6;;0;26;0
22.02.21 13:53;13;;160;26;0
22.02.21 14:53;0;;0;27;0
22.02.21 15:53;13;;160;26;0
22.02.21 16:53;7;;180;26;0
22.02.21 17:53;6;;190;23;0
22.02.21 18:53;0;;0;21;0
22.02.21 19:53;0;;0;19;0
22.02.21 20:53;0;;0;17;0
22.02.21 21:53;0;;0;17;0
22.02.21 22:53;0;;0;15;0
22.02.21 23:53;0;;0;13;0
23.02.21 00:53;7;;360;13;0
23.02.21 01:53;0;;0;13;0
23.02.21 02:53;6;;340;11;0
23.02.21 03:53;0;;0;11;0
23.02.21 04:53;0;;0;9;0
23.02.21 05:53;0;;0;10;0
23.02.21 06:53;0;;0;10;0
23.02.21 07:53;0;;0;13;0
23.02.21 08:53;6;;100;16;0
23.02.21 09:53;0;;0;19;0
23.02.21 10:53;13;;120;22;0
23.02.21 11:53;13;;120;24;0
23.02.21 12:53;7;;0;25;0
23.02.21 13:53;17;;190;25;0
23.02.21 14:53;19;;190;24;0
23.02.21 15:53;17;;190;24;0
23.02.21 16:53;7;;170;23;0
23.02.21 17:53;7;;190;20;0
23.02.21 18:53;0;;0;20;0
23.02.21 19:53;0;;0;19;0
23.02.21 20:53;6;;170;18;0
23.02.21 21:53;7;;100;17;0
23.02.21 22:53;7;;90;16;0
23.02.21 23:53;0;;0;15;0
24.02.21 00:53;0;;0;13;0
24.02.21 01:53;6;;360;12;0
24.02.21 02:53;6;;360;11;0
24.02.21 03:53;0;;0;10;0
24.02.21 04:53;0;;0;10;0
24.02.21 05:53;0;;0;9;0
24.02.21 06:53;6;;360;9;0
24.02.21 07:53;0;;0;12;0
24.02.21 08:53;0;;0;16;0
24.02.21 09:53;0;;0;18;0
24.02.21 10:53;7;;0;21;0
24.02.21 11:53;0;;0;23;0
24.02.21 12:53;9;;180;23;0
24.02.21 13:53;17;;180;23;0
24.02.21 14:53;17;;170;23;0
24.02.21 15:53;15;;200;22;0
24.02.21 16:53;13;;190;20;0
24.02.21 17:53;6;;180;18;0
24.02.21 18:53;7;;140;17;0
24.02.21 19:53;0;;0;16;0
24.02.21 20:53;0;;0;16;0
24.02.21 21:53;19;;340;17;0
24.02.21 22:53;0;;0;17;0
24.02.21 23:53;6;;100;14;0
25.02.21 00:53;0;;0;12;0
25.02.21 01:53;6;;90;12;0
25.02.21 02:53;0;;0;11;0
25.02.21 03:53;0;;0;10;0
25.02.21 04:53;0;;0;10;0
25.02.21 05:53;6;;340;9;0
25.02.21 06:53;0;;0;9;0
25.02.21 07:53;6;;10;12;0
25.02.21 08:53;9;;100;14;0
25.02.21 09:53;6;;140;17;0
25.02.21 10:53;11;;130;19;0
25.02.21 11:53;13;;120;19;0
25.02.21 12:53;11;;0;21;0
25.02.21 13:53;9;;0;21;0
25.02.21 14:53;6;;0;22;0
25.02.21 15:53;9;;140;22;0
25.02.21 16:53;13;;170;21;0
25.02.21 17:53;9;;170;19;0
25.02.21 18:53;6;;10;18;0
25.02.21 19:53;7;;340;17;0
25.02.21 20:53;6;;350;14;0
25.02.21 21:53;9;;320;13;0
25.02.21 22:53;7;;20;13;0
25.02.21 23:53;9;;210;11;0
26.02.21 00:53;9;;40;12;0
26.02.21 01:53;6;;260;11;0
26.02.21 02:53;7;;50;9;0
26.02.21 03:53;6;;350;8;0
26.02.21 04:53;0;;0;8;0
26.02.21 05:53;0;;0;8;0
26.02.21 06:53;0;;0;7;0
26.02.21 07:53;6;;260;12;0
26.02.21 08:53;0;;0;16;0
26.02.21 09:53;0;;0;18;0
26.02.21 10:53;11;;150;20;0
26.02.21 11:53;9;;120;22;0
26.02.21 12:53;11;;190;23;0
26.02.21 13:53;13;;180;23;0
26.02.21 14:53;19;;180;22;0
26.02.21 15:53;17;;180;22;0
26.02.21 16:53;15;;170;19;0
26.02.21 17:53;9;;170;18;0
26.02.21 18:53;6;;160;18;0
26.02.21 19:53;0;;0;16;0
26.02.21 20:53;17;;340;18;0
26.02.21 21:53;9;;160;14;0
26.02.21 22:53;0;;0;13;0
26.02.21 23:53;11;;100;13;0
27.02.21 00:53;11;;110;12;0
27.02.21 01:53;7;;80;11;0
27.02.21 02:53;6;;220;10;0
27.02.21 03:53;20;;340;15;0
27.02.21 04:53;20;;330;16;0
27.02.21 05:53;15;;350;15;0
27.02.21 06:53;24;39;350;15;0
27.02.21 07:53;35;44;350;16;0
27.02.21 08:53;28;44;340;17;0
27.02.21 09:53;31;44;330;18;0
27.02.21 10:53;35;48;350;20;0
27.02.21 11:53;35;46;330;21;0
27.02.21 12:53;24;33;330;21;0
27.02.21 13:53;22;31;320;22;0
27.02.21 14:53;22;35;340;23;0
27.02.21 15:53;22;43;320;22;0
27.02.21 16:53;35;44;330;19;0
27.02.21 17:53;20;;310;18;0
27.02.21 18:53;13;;310;16;0
27.02.21 19:53;19;37;340;16;0
27.02.21 20:53;15;31;320;16;0
27.02.21 21:53;19;;290;16;0
27.02.21 22:53;15;;320;16;0
27.02.21 23:53;9;;80;13;0
28.02.21 00:53;7;;110;13;0
28.02.21 01:53;0;;0;12;0
28.02.21 02:53;7;;340;10;0
28.02.21 03:53;0;;0;13;0
28.02.21 04:53;7;;340;13;0
28.02.21 05:53;0;;0;10;0
28.02.21 06:53;6;;10;10;0
28.02.21 07:53;0;;0;12;0
28.02.21 08:53;6;;140;14;0
28.02.21 09:53;0;;0;18;0
28.02.21 10:53;7;;0;19;0
28.02.21 11:53;7;;90;21;0
28.02.21 12:53;7;;230;21;0
28.02.21 13:53;15;;170;22;0
28.02.21 14:53;22;;170;22;0
28.02.21 15:53;17;;180;21;0
28.02.21 16:53;13;;160;20;0
28.02.21 17:53;6;;180;19;0
28.02.21 18:53;0;;0;17;0
28.02.21 19:53;0;;0;15;0
28.02.21 20:53;0;;0;14;0
28.02.21 21:53;0;;0;12;0
28.02.21 22:53;6;;220;12;0
28.02.21 23:53;0;;0;10;0
01.03.21 00:53;0;;0;10;0
01.03.21 01:53;0;;0;9;0
01.03.21 02:53;7;;150;9;0
01.03.21 03:53;9;;300;9;0
01.03.21 04:53;0;;0;7;0
01.03.21 05:53;6;;350;7;0
01.03.21 06:53;9;;360;8;0
01.03.21 07:53;6;;170;11;0
01.03.21 08:53;0;;0;14;0
01.03.21 09:53;0;;0;18;0
01.03.21 10:53;0;;0;19;0
01.03.21 11:53;7;;150;21;0
01.03.21 12:53;13;;170;22;0
01.03.21 13:53;13;;120;22;0
01.03.21 14:53;15;;200;23;0
01.03.21 15:53;13;;190;22;0
01.03.21 16:53;13;;200;21;0
01.03.21 17:53;0;;0;19;0
01.03.21 18:53;9;;140;17;0
01.03.21 19:53;7;;130;16;0
01.03.21 20:53;0;;0;14;0
01.03.21 21:53;6;;320;12;0
01.03.21 22:53;0;;0;12;0
01.03.21 23:53;6;;290;10;0
02.03.21 00:53;0;;0;10;0
02.03.21 01:53;0;;0;9;0
02.03.21 02:53;0;;0;8;0
02.03.21 03:53;0;;0;8;0
02.03.21 04:53;0;;0;9;0
02.03.21 05:53;0;;0;8;0
02.03.21 06:53;6;;300;8;0
02.03.21 07:53;0;;0;10;0
02.03.21 08:53;0;;0;16;0
02.03.21 09:53;13;;150;19;0
02.03.21 10:53;17;;160;21;0
02.03.21 11:53;17;28;130;22;0
02.03.21 12:53;19;;210;23;0
02.03.21 13:53;24;33;170;23;0
02.03.21 14:53;15;28;200;22;0
02.03.21 15:53;19;;170;22;0
02.03.21 16:53;19;;180;21;0
02.03.21 17:53;9;;160;18;0
02.03.21 18:53;6;;0;17;0
02.03.21 19:53;6;;150;14;0
02.03.21 20:53;7;;110;13;0
02.03.21 21:53;6;;70;13;0
02.03.21 22:53;6;;90;12;0
02.03.21 23:53;0;;0;9;0
03.03.21 00:53;0;;0;9;0
03.03.21 01:53;6;;50;8;0
03.03.21 02:53;0;;0;7;0
03.03.21 03:53;0;;0;7;0
03.03.21 04:53;7;;270;7;0
03.03.21 05:53;6;;0;6;0
03.03.21 06:53;0;;0;7;0
03.03.21 07:53;9;;230;8;0
03.03.21 08:53;11;;120;11;0
03.03.21 09:53;11;;120;11;0
03.03.21 10:53;31;48;180;11;2,54
03.03.21 11:53;22;;110;8;101,6
03.03.21 12:53;24;37;140;9;25,4
03.03.21 13:53;20;35;110;11;0
03.03.21 14:53;26;;120;13;0
03.03.21 15:53;19;;120;13;0
03.03.21 16:53;19;;150;13;0
03.03.21 17:53;11;;160;12;0
03.03.21 18:53;15;;160;11;0
03.03.21 19:53;11;;140;11;0
03.03.21 20:53;0;;0;10;0
03.03.21 21:53;6;;340;9;0
03.03.21 22:53;7;;320;8;0
03.03.21 23:53;0;;0;8;0
04.03.21 00:53;0;;0;8;0
04.03.21 01:53;9;;340;8;0
04.03.21 02:53;0;;0;8;0
04.03.21 03:53;7;;120;7;0
04.03.21 04:53;7;;360;6;0
04.03.21 05:53;7;;200;6;0
04.03.21 06:53;9;;250;6;0
04.03.21 07:53;0;;0;9;0
04.03.21 08:53;0;;0;12;0
04.03.21 09:53;6;;0;13;0
04.03.21 10:53;0;;0;15;0
04.03.21 11:53;11;;190;17;0
04.03.21 12:53;9;;0;17;0
04.03.21 13:53;13;;160;18;0
04.03.21 14:53;9;;150;19;0
04.03.21 15:53;15;;200;18;0
04.03.21 16:53;9;;200;17;0
04.03.21 17:53;7;;200;16;0
04.03.21 18:53;0;;0;16;0
04.03.21 19:53;9;;290;15;0
04.03.21 20:53;7;;280;14;0
04.03.21 21:53;0;;0;12;0
04.03.21 22:53;0;;0;12;0
04.03.21 23:53;0;;0;11;0
05.03.21 00:53;0;;0;11;0
05.03.21 01:53;0;;0;9;0
05.03.21 02:53;0;;0;9;0
05.03.21 03:53;0;;0;9;0
05.03.21 04:53;0;;0;8;0
05.03.21 05:53;0;;0;8;0
05.03.21 06:53;0;;0;8;0
05.03.21 07:53;0;;0;11;0
05.03.21 08:53;0;;0;14;0
05.03.21 09:53;0;;0;19;0
05.03.21 10:53;7;;0;22;0
05.03.21 11:53;11;;170;23;0
05.03.21 12:53;11;;120;25;0
05.03.21 13:53;15;;80;25;0
05.03.21 14:53;19;;210;25;0
05.03.21 15:53;11;;200;24;0
05.03.21 16:53;15;;190;23;0
05.03.21 17:53;6;;140;21;0
05.03.21 18:53;9;;290;20;0
05.03.21 19:53;7;;290;18;0
05.03.21 20:53;9;;300;17;0
05.03.21 21:53;7;;300;15;0
05.03.21 22:53;0;;0;14;0
05.03.21 23:53;6;;100;13;0
06.03.21 00:53;0;;0;12;0
06.03.21 01:53;9;;320;11;0
06.03.21 02:53;13;;340;11;0
06.03.21 03:53;0;;0;10;0
06.03.21 04:53;0;;0;9;0
06.03.21 05:53;6;;90;8;0
06.03.21 06:53;0;;0;9;0
06.03.21 07:53;6;;0;11;0
06.03.21 08:53;9;;130;13;0
06.03.21 09:53;15;;140;16;0
06.03.21 10:53;19;;150;18;0
